PhiStart	PhiStop	PsiStart	PsiStop	Observations	PhiAvg	PhiDev	PsiAvg	PsiDev	L1Avg	L1Dev	L2Avg	L2Dev	L3Avg	L3Dev	L4Avg	L4Dev	L5Avg	L5Dev	a1Avg	a1Dev	a2Avg	a2Dev	a3Avg	a3Dev	a4Avg	a4Dev	a5Avg	a5Dev	a6Avg	a6Dev	a7Avg	a7Dev	OmeAvg	OmeDev	Color	X	Y	XLen	YLen	XBin	YBin	
120	130	-40	-30	1	123.3	0	-31.9	0	1.342	0	1.454	0	0	0	1.519	0	1.228	0	124.4	0	0	0	113	0	0	0	121.3	0	116.3	0	123	0	187.3	0	3	120	-40	10	10	12	-4	
120	130	170	180	2	125.6	1.761	173.4	0.156	1.333	0.009	1.459	0.015	0	0	1.511	0.001	1.231	0.004	123.55	1.626	0	0	111.8	1.273	0	0	122.3	0	114.3	0	123.45	0.071	183.2	4.08	2	120	170	10	10	12	17	
120	130	-50	-40	1	127.2	0	-42.1	0	1.363	0	1.45	0	0	0	1.515	0	1.226	0	119.2	0	0	0	115	0	0	0	122	0	113.4	0	123.6	0	170.5	0	5	120	-50	10	10	12	-5	
120	130	130	140	1	122.2	0	137.7	0	1.316	0	1.496	0	0	0	1.51	0	1.211	0	114.9	0	0	0	111.9	0	0	0	124	0	115.7	0	122.3	0	176.4	0	2	120	130	10	10	12	13	
120	130	-160	-150	1	127.8	0	-153.8	0	1.337	0	1.447	0	0	0	1.513	0	1.24	0	122.5	0	0	0	112	0	0	0	120.8	0	113.8	0	123.5	0	185.2	0	2	120	-160	10	10	12	-16	
120	130	160	170	3	123.8	1.61	167.6	1.112	1.327	0.003	1.447	0.005	0	0	1.521	0.015	1.232	0.006	122.4	1.572	0	0	112.533	1.305	0	0	122.333	1.159	116.667	2.15	123.533	1.767	179.3	12.474	3	120	160	10	10	12	16	
120	130	-140	-130	1	125.9	0	-132.8	0	1.327	0	1.456	0	0	0	1.533	0	1.223	0	123	0	0	0	108.8	0	0	0	119.8	0	114.4	0	123.8	0	184.8	0	-1	120	-140	10	10	12	-14	
120	130	-10	0	2	123.8	0.481	-3.7	0.7	1.33	0.014	1.451	0.016	0	0	1.538	0.016	1.245	0.008	121.6	1.131	0	0	115.45	2.758	0	0	117.45	0.495	118.55	1.202	123.25	0.778	184.9	11.971	5	120	-10	10	10	12	-1	
120	130	90	100	2	122.6	0.643	94.5	0.007	1.328	0.013	1.445	0.005	0	0	1.527	0.007	1.239	0.004	123.8	0.566	0	0	109.55	1.909	0	0	121.3	0.566	114.75	1.768	124.2	0.283	178.2	0.651	-0	120	90	10	10	12	9	
120	130	-180	-170	2	125.4	0.799	-174.7	2.934	1.325	0.01	1.436	0.021	0	0	1.509	0.005	1.226	0.001	123.65	0.495	0	0	112.35	0.212	0	0	121.65	0.071	116.6	1.131	123.45	0.212	181.8	0.163	2	120	-180	10	10	12	-18	
120	130	-30	-20	1	124.5	0	-23.9	0	1.329	0	1.444	0	0	0	1.517	0	1.229	0	124.4	0	0	0	115.3	0	0	0	119	0	117.5	0	123	0	190.5	0	5	120	-30	10	10	12	-3	
-160	-150	-150	-140	2	-153.1	2.178	-147.3	3.465	1.315	0.001	1.456	0.012	0	0	1.509	0.034	1.231	0.006	122.5	1.131	0	0	110.75	2.758	0	0	121	1.838	115.15	3.182	123	0.707	187.1	9.108	1	-160	-150	10	10	-16	-15	
-160	-150	170	180	7	-154.5	3.328	176.1	2.361	1.332	0.009	1.447	0.013	0	0	1.514	0.016	1.231	0.009	122.471	2.148	0	0	109.886	1.638	0	0	121.614	1.351	115.371	1.587	122.814	1.16	177.1	7.986	-0	-160	170	10	10	-16	17	
-160	-150	140	150	1	-154.1	0	142	0	1.344	0	1.424	0	0	0	1.505	0	1.244	0	119.5	0	0	0	115.1	0	0	0	119.2	0	117.5	0	124.1	0	172.9	0	5	-160	140	10	10	-16	14	
-160	-150	-180	-170	2	-158.2	1.895	-176.8	0.467	1.328	0.001	1.443	0.006	0	0	1.507	0.006	1.229	0.003	120.75	0.778	0	0	112.8	2.404	0	0	121.7	0	118.3	0.283	122.5	0.141	181.8	4.32	3	-160	-180	10	10	-16	-18	
-160	-150	150	160	2	-154.3	2.701	151.4	0.092	1.332	0.013	1.458	0.013	0	0	1.511	0.007	1.242	0.005	120	0.566	0	0	109.3	0.99	0	0	120.9	0.849	117.7	3.818	123.05	0.919	181.3	8.634	-1	-160	150	10	10	-16	15	
-160	-150	160	170	1	-153.9	0	163.3	0	1.33	0	1.464	0	0	0	1.503	0	1.235	0	118.3	0	0	0	116.1	0	0	0	122.7	0	118.7	0	121.4	0	160.1	0	6	-160	160	10	10	-16	16	
-160	-150	-170	-160	2	-155.7	5.982	-165.4	1.004	1.331	0.013	1.44	0.009	0	0	1.518	0.003	1.233	0	121.25	0.354	0	0	111.15	0.212	0	0	121.6	0.849	116.05	1.485	122.65	0.071	184.4	8.111	1	-160	-170	10	10	-16	-17	
-160	-150	-160	-150	1	-155.8	0	-150.9	0	1.328	0	1.459	0	0	0	1.531	0	1.233	0	122.9	0	0	0	108	0	0	0	120.5	0	113.9	0	125.5	0	180.2	0	-2	-160	-160	10	10	-16	-16	
-160	-150	-140	-130	1	-152	0	-136.6	0	1.32	0	1.448	0	0	0	1.48	0	1.239	0	122.4	0	0	0	112.9	0	0	0	120.1	0	118.4	0	122.4	0	190.4	0	3	-160	-140	10	10	-16	-14	
-40	-30	-60	-50	1	-39.4	0	-58.6	0	1.349	0	1.447	0	0	0	1.515	0	1.236	0	120.3	0	0	0	115.8	0	0	0	121.3	0	115.3	0	123.9	0	186.5	0	6	-40	-60	10	10	-4	-6	
40	50	-140	-130	1	48.7	0	-133.2	0	1.337	0	1.436	0	0	0	1.522	0	1.244	0	120	0	0	0	113.4	0	0	0	120.6	0	117.6	0	121.2	0	184.7	0	3	40	-140	10	10	4	-14	
40	50	40	50	1	47.8	0	47.8	0	1.344	0	1.424	0	0	0	1.528	0	1.228	0	124.2	0	0	0	116.9	0	0	0	119.2	0	114.7	0	121.6	0	176.6	0	7	40	40	10	10	4	4	
